timestamp,from_id,rssi,snr,portnum
2026-09-06T20:00:15.608905,!cae6820e,-74,5.5,RANGE_TEST_APP
2026-09-06T20:00:16.548575,!f96f5903,-84,6.25,RANGE_TEST_APP
2026-09-06T20:00:25.246171,!d1da85e4,-73,6.0,RANGE_TEST_APP
2026-09-06T20:00:26.486495,!05c8b12b,-77,6.25,RANGE_TEST_APP
2026-09-06T20:00:30.756191,!cae6820e,-81,5.5,RANGE_TEST_APP
2026-09-06T20:00:31.819976,!f96f5903,-78,6.5,RANGE_TEST_APP
2026-09-06T20:00:40.673638,!d1da85e4,-89,5.25,RANGE_TEST_APP
2026-09-06T20:00:41.565668,!05c8b12b,-93,5.0,RANGE_TEST_APP
2026-09-06T20:00:45.895824,!cae6820e,-91,5.75,RANGE_TEST_APP
2026-09-06T20:00:46.824331,!f96f5903,-84,6.0,RANGE_TEST_APP
2026-09-06T20:00:55.384248,!d1da85e4,-73,6.0,RANGE_TEST_APP
2026-09-06T20:00:56.701219,!05c8b12b,-65,6.0,RANGE_TEST_APP
2026-09-06T20:01:00.989424,!cae6820e,-66,6.25,RANGE_TEST_APP
2026-09-06T20:01:02.005415,!f96f5903,-92,5.25,RANGE_TEST_APP
2026-09-06T20:01:10.672631,!d1da85e4,-78,6.0,RANGE_TEST_APP
2026-09-06T20:01:11.722520,!05c8b12b,-83,5.75,RANGE_TEST_APP
2026-09-06T20:01:16.386715,!cae6820e,-66,6.25,RANGE_TEST_APP
2026-09-06T20:01:17.089550,!f96f5903,-98,4.5,RANGE_TEST_APP
2026-09-06T20:01:25.775006,!d1da85e4,-77,6.25,RANGE_TEST_APP
2026-09-06T20:01:26.948199,!05c8b12b,-69,6.5,RANGE_TEST_APP
2026-09-06T20:01:31.160672,!cae6820e,-72,6.25,RANGE_TEST_APP
2026-09-06T20:01:32.241555,!f96f5903,-96,4.5,RANGE_TEST_APP
2026-09-06T20:01:40.684034,!d1da85e4,-79,6.0,RANGE_TEST_APP
2026-09-06T20:01:41.973064,!05c8b12b,-68,6.25,RANGE_TEST_APP
2026-09-06T20:01:46.237824,!cae6820e,-72,6.5,RANGE_TEST_APP
2026-09-06T20:01:47.177768,!f96f5903,-92,5.75,RANGE_TEST_APP
2026-09-06T20:01:56.378697,!d1da85e4,-76,6.0,RANGE_TEST_APP
2026-09-06T20:01:57.173334,!05c8b12b,-69,6.25,RANGE_TEST_APP
2026-09-06T20:02:01.307376,!cae6820e,-70,6.25,RANGE_TEST_APP
2026-09-06T20:02:02.456589,!f96f5903,-98,6.0,RANGE_TEST_APP
2026-09-06T20:02:10.947972,!d1da85e4,-82,5.5,RANGE_TEST_APP
2026-09-06T20:02:12.402016,!05c8b12b,-74,6.0,RANGE_TEST_APP
2026-09-06T20:02:16.387646,!cae6820e,-67,5.75,RANGE_TEST_APP
2026-09-06T20:02:17.391979,!f96f5903,-93,5.25,RANGE_TEST_APP
2026-09-06T20:02:26.108977,!d1da85e4,-80,6.0,RANGE_TEST_APP
2026-09-06T20:02:27.607435,!05c8b12b,-79,6.0,RANGE_TEST_APP
2026-09-06T20:02:31.673977,!cae6820e,-72,6.75,RANGE_TEST_APP
2026-09-06T20:02:32.725443,!f96f5903,-88,6.0,RANGE_TEST_APP
2026-09-06T20:02:41.196831,!d1da85e4,-74,5.75,RANGE_TEST_APP
2026-09-06T20:02:42.538587,!05c8b12b,-62,6.25,RANGE_TEST_APP
2026-09-06T20:02:46.623313,!cae6820e,-72,6.0,RANGE_TEST_APP
2026-09-06T20:02:47.584304,!f96f5903,-83,6.25,RANGE_TEST_APP
2026-09-06T20:02:52.135954,!d1da85e4,-78,5.5,NODEINFO_APP
2026-09-06T20:02:56.370763,!d1da85e4,-79,6.25,RANGE_TEST_APP
2026-09-06T20:02:57.788744,!05c8b12b,-74,6.25,RANGE_TEST_APP
2026-09-06T20:03:01.695290,!cae6820e,-69,6.0,RANGE_TEST_APP
2026-09-06T20:03:02.792970,!f96f5903,-82,6.0,RANGE_TEST_APP
2026-09-06T20:03:12.193355,!d1da85e4,-87,4.5,RANGE_TEST_APP
2026-09-06T20:03:12.895494,!05c8b12b,-68,5.75,RANGE_TEST_APP
2026-09-06T20:03:16.836825,!cae6820e,-76,6.0,RANGE_TEST_APP
2026-09-06T20:03:17.815279,!f96f5903,-91,4.5,RANGE_TEST_APP
2026-09-06T20:03:26.726352,!d1da85e4,-94,-0.75,RANGE_TEST_APP
2026-09-06T20:03:27.796903,!05c8b12b,-70,6.25,RANGE_TEST_APP
2026-09-06T20:03:32.159924,!cae6820e,-67,6.0,RANGE_TEST_APP
2026-09-06T20:03:33.014028,!f96f5903,-93,5.0,RANGE_TEST_APP
2026-09-06T20:03:41.747929,!d1da85e4,-89,4.75,RANGE_TEST_APP
2026-09-06T20:03:42.905966,!05c8b12b,-68,5.75,RANGE_TEST_APP
2026-09-06T20:03:48.153817,!f96f5903,-91,5.25,RANGE_TEST_APP
2026-09-06T20:03:51.055939,!cae6820e,-71,5.75,RANGE_TEST_APP
2026-09-06T20:03:56.709373,!d1da85e4,-83,5.0,RANGE_TEST_APP
2026-09-06T20:03:58.036139,!05c8b12b,-69,6.25,RANGE_TEST_APP
2026-09-06T20:04:02.857639,!cae6820e,-69,6.25,RANGE_TEST_APP
2026-09-06T20:04:03.524804,!f96f5903,-88,6.0,RANGE_TEST_APP
2026-09-06T20:04:11.896730,!d1da85e4,-78,6.0,RANGE_TEST_APP
2026-09-06T20:04:13.116901,!05c8b12b,-77,5.75,RANGE_TEST_APP
2026-09-06T20:04:17.293059,!cae6820e,-71,5.5,RANGE_TEST_APP
2026-09-06T20:04:18.368367,!f96f5903,-88,5.0,RANGE_TEST_APP
2026-09-06T20:04:27.108799,!d1da85e4,-76,6.0,RANGE_TEST_APP
2026-09-06T20:04:28.361027,!05c8b12b,-72,7.0,RANGE_TEST_APP
2026-09-06T20:04:32.758836,!cae6820e,-74,6.0,RANGE_TEST_APP
2026-09-06T20:04:33.502901,!f96f5903,-85,6.0,RANGE_TEST_APP
2026-09-06T20:04:42.084878,!d1da85e4,-78,5.75,RANGE_TEST_APP
2026-09-06T20:04:43.541076,!05c8b12b,-74,5.5,RANGE_TEST_APP
2026-09-06T20:04:47.582306,!cae6820e,-73,6.25,RANGE_TEST_APP
2026-09-06T20:04:48.656243,!f96f5903,-85,6.0,RANGE_TEST_APP
2026-09-06T20:04:57.099952,!d1da85e4,-76,5.75,RANGE_TEST_APP
2026-09-06T20:04:58.546777,!05c8b12b,-70,6.0,RANGE_TEST_APP
2026-09-06T20:05:02.509978,!cae6820e,-70,6.25,RANGE_TEST_APP
2026-09-06T20:05:03.569463,!f96f5903,-89,5.75,RANGE_TEST_APP
2026-09-06T20:05:12.179097,!d1da85e4,-81,6.0,RANGE_TEST_APP
2026-09-06T20:05:13.602851,!05c8b12b,-86,5.0,RANGE_TEST_APP
2026-09-06T20:05:17.725328,!cae6820e,-57,6.0,RANGE_TEST_APP
2026-09-06T20:05:18.862331,!f96f5903,-82,4.25,RANGE_TEST_APP
2026-09-06T20:05:27.393454,!d1da85e4,-67,6.0,RANGE_TEST_APP
2026-09-06T20:05:28.702656,!05c8b12b,-78,6.0,RANGE_TEST_APP
2026-09-06T20:05:33.619162,!cae6820e,-73,6.0,RANGE_TEST_APP
2026-09-06T20:05:34.297537,!f96f5903,-81,6.0,RANGE_TEST_APP
2026-09-06T20:08:43.979812,!d1da85e4,-71,6.0,RANGE_TEST_APP
2026-09-06T20:08:45.069609,!05c8b12b,-81,6.25,RANGE_TEST_APP
2026-09-06T20:08:51.006839,!f96f5903,-82,6.25,RANGE_TEST_APP
2026-09-06T20:08:59.089171,!d1da85e4,-70,6.5,RANGE_TEST_APP
2026-09-06T20:09:00.403632,!05c8b12b,-84,6.0,RANGE_TEST_APP
2026-09-06T20:09:04.174273,!cae6820e,-77,6.0,RANGE_TEST_APP
2026-09-06T20:09:06.107373,!f96f5903,-82,6.25,RANGE_TEST_APP
2026-09-06T20:09:14.052764,!d1da85e4,-69,7.0,RANGE_TEST_APP
2026-09-06T20:09:15.367065,!05c8b12b,-82,6.5,RANGE_TEST_APP
2026-09-06T20:09:19.280380,!cae6820e,-83,6.0,RANGE_TEST_APP
2026-09-06T20:09:21.237231,!f96f5903,-83,6.5,RANGE_TEST_APP
2026-09-06T20:09:29.185010,!d1da85e4,-71,6.0,RANGE_TEST_APP
2026-09-06T20:09:30.549422,!05c8b12b,-83,6.5,RANGE_TEST_APP
2026-09-06T20:09:34.277159,!cae6820e,-81,6.5,RANGE_TEST_APP
2026-09-06T20:09:36.241551,!f96f5903,-88,6.5,RANGE_TEST_APP
2026-09-06T20:09:44.120652,!d1da85e4,-68,6.5,RANGE_TEST_APP
2026-09-06T20:09:45.539218,!05c8b12b,-75,6.75,RANGE_TEST_APP
2026-09-06T20:09:49.388052,!cae6820e,-75,6.25,RANGE_TEST_APP
2026-09-06T20:09:51.452948,!f96f5903,-91,5.0,RANGE_TEST_APP
2026-09-06T20:09:59.337758,!d1da85e4,-70,5.75,RANGE_TEST_APP
2026-09-06T20:10:00.705357,!05c8b12b,-78,5.5,RANGE_TEST_APP
2026-09-06T20:10:04.550306,!cae6820e,-79,6.75,RANGE_TEST_APP
2026-09-06T20:10:06.440109,!f96f5903,-88,5.5,RANGE_TEST_APP
2026-09-06T20:10:14.387030,!d1da85e4,-71,5.75,RANGE_TEST_APP
2026-09-06T20:10:15.809267,!05c8b12b,-78,5.75,RANGE_TEST_APP
2026-09-06T20:10:19.539704,!cae6820e,-81,6.0,RANGE_TEST_APP
2026-09-06T20:10:21.713676,!f96f5903,-88,5.75,RANGE_TEST_APP
2026-09-06T20:10:29.438366,!d1da85e4,-70,6.25,RANGE_TEST_APP
