timestamp,from_id,rssi,snr,portnum
2026-08-27T13:31:49.161373,!cae6820e,-90,5.0,RANGE_TEST_APP
2026-08-27T13:31:53.625076,!f96f5903,-96,5.0,RANGE_TEST_APP
2026-08-27T13:31:57.462685,!d1da85e4,-86,6.0,RANGE_TEST_APP
2026-08-27T13:32:03.432930,!cae6820e,-87,5.75,RANGE_TEST_APP
2026-08-27T13:32:08.684157,!f96f5903,-94,4.25,RANGE_TEST_APP
2026-08-27T13:32:12.718225,!d1da85e4,-83,6.0,RANGE_TEST_APP
2026-08-27T13:32:18.484884,!cae6820e,-97,4.5,RANGE_TEST_APP
2026-08-27T13:32:23.787955,!f96f5903,-94,5.0,RANGE_TEST_APP
2026-08-27T13:32:27.746958,!d1da85e4,-82,6.0,RANGE_TEST_APP
2026-08-27T13:32:33.720064,!cae6820e,-93,5.25,RANGE_TEST_APP
2026-08-27T13:32:39.006896,!f96f5903,-92,6.25,RANGE_TEST_APP
2026-08-27T13:32:42.921926,!d1da85e4,-82,5.75,RANGE_TEST_APP
2026-08-27T13:32:48.637464,!cae6820e,-89,5.5,RANGE_TEST_APP
2026-08-27T13:32:54.077756,!f96f5903,-94,4.5,RANGE_TEST_APP
2026-08-27T13:32:57.956268,!d1da85e4,-85,6.0,RANGE_TEST_APP
2026-08-27T13:33:03.933915,!cae6820e,-80,6.25,RANGE_TEST_APP
2026-08-27T13:33:09.047942,!f96f5903,-92,4.5,RANGE_TEST_APP
2026-08-27T13:33:12.969887,!d1da85e4,-86,5.25,RANGE_TEST_APP
2026-08-27T13:33:19.357300,!cae6820e,-90,5.25,RANGE_TEST_APP
2026-08-27T13:33:24.264548,!f96f5903,-94,5.0,RANGE_TEST_APP
2026-08-27T13:33:28.269543,!d1da85e4,-95,4.5,RANGE_TEST_APP
2026-08-27T13:33:34.116668,!cae6820e,-88,5.25,RANGE_TEST_APP
2026-08-27T13:33:39.590508,!f96f5903,-92,6.25,RANGE_TEST_APP
2026-08-27T13:33:43.449157,!d1da85e4,-80,7.0,RANGE_TEST_APP
2026-08-27T13:33:49.134399,!cae6820e,-97,4.5,RANGE_TEST_APP
2026-08-27T13:33:54.430339,!f96f5903,-87,5.75,RANGE_TEST_APP
2026-08-27T13:33:58.458516,!d1da85e4,-97,4.0,RANGE_TEST_APP
2026-08-27T13:34:04.177675,!cae6820e,-98,3.5,RANGE_TEST_APP
2026-08-27T13:34:13.584887,!d1da85e4,-99,3.5,RANGE_TEST_APP
2026-08-27T13:34:19.687383,!cae6820e,-102,3.0,RANGE_TEST_APP
2026-08-27T13:34:24.584680,!f96f5903,-98,4.5,RANGE_TEST_APP
2026-08-27T13:34:28.663251,!d1da85e4,-100,2.75,RANGE_TEST_APP
2026-08-27T13:34:34.500989,!cae6820e,-103,1.5,RANGE_TEST_APP
2026-08-27T13:34:39.664709,!f96f5903,-100,3.75,RANGE_TEST_APP
2026-08-27T13:34:43.764105,!d1da85e4,-114,-8.25,RANGE_TEST_APP
2026-08-27T13:34:49.613948,!cae6820e,-105,-0.25,RANGE_TEST_APP
2026-08-27T13:34:54.919031,!f96f5903,-100,3.25,RANGE_TEST_APP
2026-08-27T13:34:58.849705,!d1da85e4,-87,5.75,RANGE_TEST_APP
2026-08-27T13:35:09.629498,!cae6820e,-85,5.5,RANGE_TEST_APP
2026-08-27T13:35:10.322870,!f96f5903,-107,-2.5,RANGE_TEST_APP
2026-08-27T13:35:13.975792,!d1da85e4,-92,6.0,RANGE_TEST_APP
2026-08-27T13:35:18.594531,!cae6820e,-90,5.25,POSITION_APP
2026-08-27T13:35:24.900169,!cae6820e,-95,4.75,RANGE_TEST_APP
2026-08-27T13:35:25.575252,!f96f5903,-106,-0.5,RANGE_TEST_APP
2026-08-27T13:35:29.228938,!d1da85e4,-103,1.75,RANGE_TEST_APP
2026-08-27T13:35:34.117813,!cae6820e,-99,4.25,NODEINFO_APP
2026-08-27T13:35:39.694445,!cae6820e,-92,6.25,RANGE_TEST_APP
2026-08-27T13:35:40.371883,!f96f5903,-98,5.0,RANGE_TEST_APP
2026-08-27T13:35:44.140737,!d1da85e4,-99,3.5,RANGE_TEST_APP
2026-08-27T13:35:55.041594,!cae6820e,-106,-1.25,RANGE_TEST_APP
2026-08-27T13:35:55.723078,!f96f5903,-102,1.75,RANGE_TEST_APP
2026-08-27T13:35:59.226184,!d1da85e4,-100,3.5,RANGE_TEST_APP
2026-08-27T13:36:10.360166,!f96f5903,-86,5.75,RANGE_TEST_APP
2026-08-27T13:36:12.028470,!cae6820e,-83,6.0,RANGE_TEST_APP
2026-08-27T13:36:14.434353,!d1da85e4,-105,0.25,RANGE_TEST_APP
2026-08-27T13:36:25.183202,!cae6820e,-89,5.75,RANGE_TEST_APP
2026-08-27T13:36:25.872416,!f96f5903,-93,5.25,RANGE_TEST_APP
2026-08-27T13:36:29.477341,!d1da85e4,-82,7.0,RANGE_TEST_APP
2026-08-27T13:36:40.134179,!cae6820e,-88,5.75,RANGE_TEST_APP
2026-08-27T13:36:40.871429,!f96f5903,-95,4.5,RANGE_TEST_APP
2026-08-27T13:36:44.703515,!d1da85e4,-88,5.5,RANGE_TEST_APP
2026-08-27T13:36:55.584206,!cae6820e,-94,5.0,RANGE_TEST_APP
2026-08-27T13:36:56.262891,!f96f5903,-94,5.0,RANGE_TEST_APP
2026-08-27T13:36:59.717887,!d1da85e4,-83,6.0,RANGE_TEST_APP
2026-08-27T13:37:04.764743,!f96f5903,-91,6.0,POSITION_APP
2026-08-27T13:37:10.356107,!cae6820e,-90,5.5,RANGE_TEST_APP
2026-08-27T13:37:11.031352,!f96f5903,-94,4.75,RANGE_TEST_APP
2026-08-27T13:37:14.678420,!d1da85e4,-92,5.0,RANGE_TEST_APP
2026-08-27T13:37:25.851856,!cae6820e,-86,6.0,RANGE_TEST_APP
2026-08-27T13:37:26.564890,!f96f5903,-94,4.75,RANGE_TEST_APP
2026-08-27T13:37:29.858514,!d1da85e4,-95,5.25,RANGE_TEST_APP
2026-08-27T13:37:40.562536,!cae6820e,-89,5.5,RANGE_TEST_APP
2026-08-27T13:37:41.241438,!f96f5903,-98,4.75,RANGE_TEST_APP
2026-08-27T13:37:44.987689,!d1da85e4,-82,5.75,RANGE_TEST_APP
2026-08-27T13:37:56.062922,!cae6820e,-86,6.25,RANGE_TEST_APP
2026-08-27T13:37:56.777479,!f96f5903,-106,-1.5,RANGE_TEST_APP
2026-08-27T13:37:59.981804,!d1da85e4,-83,6.5,RANGE_TEST_APP
2026-08-27T13:38:10.861400,!cae6820e,-93,4.75,RANGE_TEST_APP
2026-08-27T13:38:11.532582,!f96f5903,-91,5.0,RANGE_TEST_APP
2026-08-27T13:38:15.172271,!d1da85e4,-94,5.0,RANGE_TEST_APP
2026-08-27T13:38:26.033008,!cae6820e,-91,5.25,RANGE_TEST_APP
2026-08-27T13:38:26.710718,!f96f5903,-94,5.0,RANGE_TEST_APP
2026-08-27T13:38:30.167582,!d1da85e4,-93,5.5,RANGE_TEST_APP
2026-08-27T13:38:41.013295,!cae6820e,-86,5.75,RANGE_TEST_APP
2026-08-27T13:38:41.688241,!f96f5903,-97,4.75,RANGE_TEST_APP
2026-08-27T13:38:45.375768,!d1da85e4,-86,6.25,RANGE_TEST_APP
2026-08-27T13:38:56.229870,!cae6820e,-90,5.25,RANGE_TEST_APP
2026-08-27T13:38:56.905262,!f96f5903,-93,6.75,RANGE_TEST_APP
2026-08-27T13:39:00.531341,!d1da85e4,-94,4.75,RANGE_TEST_APP
2026-08-27T13:39:11.306985,!cae6820e,-94,5.0,RANGE_TEST_APP
2026-08-27T13:39:12.030394,!f96f5903,-110,-5.5,RANGE_TEST_APP
2026-08-27T13:39:15.479431,!d1da85e4,-90,5.0,RANGE_TEST_APP
2026-08-27T13:39:26.719025,!cae6820e,-89,5.25,RANGE_TEST_APP
2026-08-27T13:39:27.394431,!f96f5903,-102,2.0,RANGE_TEST_APP
2026-08-27T13:39:30.666963,!d1da85e4,-103,1.0,RANGE_TEST_APP
2026-08-27T13:39:41.518925,!cae6820e,-100,3.5,RANGE_TEST_APP
2026-08-27T13:39:42.405303,!f96f5903,-100,3.25,RANGE_TEST_APP
2026-08-27T13:39:45.847946,!d1da85e4,-92,5.25,RANGE_TEST_APP
2026-08-27T13:39:56.618324,!cae6820e,-97,3.75,RANGE_TEST_APP
2026-08-27T13:39:57.416996,!f96f5903,-108,-3.5,RANGE_TEST_APP
2026-08-27T13:40:00.988672,!d1da85e4,-101,3.5,RANGE_TEST_APP
2026-08-27T13:40:11.585285,!cae6820e,-110,-4.75,RANGE_TEST_APP
2026-08-27T13:40:12.263012,!f96f5903,-103,1.0,RANGE_TEST_APP
2026-08-27T13:40:15.950458,!d1da85e4,-95,5.0,RANGE_TEST_APP
